Product_detail_id,Product_Name,Product_Price,Product_Image_URL,Product_Category,rating
1319,"K3 Masala Black Olives Sliced(120gm),Green Olives Sliced(120gm),Jalapeno Sliced(120gm) and Red Paprika Sliced (120gm).(Pack of 4)(480gm)",349,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71yfBveOLzL._AC_UL320_.jpg,pickled goods olives,4.4
1320,"Del Monte Green Pitted Olives (Imported from Spain), 450g",330,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51dv-RuV7iL._AC_UL320_.jpg,pickled goods olives,3.7
1321,"Del Monte Green Stuff Olives with Pimento (Imported from Spain), 450g",335,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51o79vxxVFL._AC_UL320_.jpg,pickled goods olives,4.6
1322,"Del Monte Green Sliced Olives (Imported from Spain), 450g",330,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51tiSQPkL-L._AC_UL320_.jpg,pickled goods olives,3.3
1323,Fragata Green Olives Stuffed with Minced Pimiento 450g,295,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71bw5rKOBbL._AC_UL320_.jpg,pickled goods olives,3.2
1324,"Olicoop Black Whole Olives, 450g, Pack of 2, Product of Spain",452,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61QrJs+Zp+L._AC_UL320_.jpg,pickled goods olives,4.6
1325,Flavure Snack-On-The-Go Pitted Olives Oregano - Box of 3 Pouches (30G Each),155,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61wY0suk7lL._AC_UL320_.jpg,pickled goods olives,4.2
1326,Garlic Pickle 500gms Pahadi Lahsun Ka Achar from (VALE'S Since 1987) by Chamba Heritage,260,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51-DH3GJnFL._AC_UL320_.jpg,pickled goods olives,3.9
1327,Flavure Snack-on-The-Go pitted Olives Chili - Box of 3 Pouches (30g Each),150,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61BM-wCfUiL._AC_UL320_.jpg,pickled goods olives,3.1
1328,"American Garden Jalapeno Pepper Sliced Olives, 454 g",275,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71suGKeG-gS._AC_UL320_.jpg,pickled goods olives,3.2
1329,Green chilli pickle/homemade/organic / 800gram (800gram),279,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71uIZhDwinL._AC_UL320_.jpg,pickled goods olives,3.9
1330,Flavure Snack-On-The-Go Pitted Olives Oregano - Box of 12 Pouches (30G Each),600,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71GQpAJw48S._AC_UL320_.jpg,pickled goods olives,3.9
1331,Fragata Pitted Black Olives 440g and Plain Queen Olives 340g (Combo Pack)-Olives for Pizzas and Salads,799,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61JzUthoUUL._AC_UL320_.jpg,pickled goods olives,3.2
1332,"Goosebumps Pickles Homemade Olives and Jalapenos Pickle / Aachar, Preservative Free (250g Pack of 2), 500 g",381,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61zmgwUjooL._AC_UL320_.jpg,pickled goods olives,4.1
1333,Flavure Snack-on-The-Go pitted Olives Chili - Box of 12 Pouches (30g Each),600,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71xepHqkslL._AC_UL320_.jpg,pickled goods olives,4.7
1334,"Abbie's Black Pitted Olives (450 g) + Green Pitted Olives (450 g), Pack of 1 Each, Product of Spain, for Authentic Taste in Cooking, Snacking, Pizzas toppings or Italian Pastas Ingredient.",427,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71iEK3a3LOL._AC_UL320_.jpg,pickled goods olives,3.1
1335,"Abbie's Black Pitted Olives, 450g Each (450 g x 2), Pack of 2 with Zero Fat | Best for Authentic Taste in Cooking, Snacking, Pizzas Toppings, Italian Cuisine Ingredient and More |",427,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61m-6-fO0KL._AC_UL320_.jpg,pickled goods olives,3.9
1336,"Olicoop Black Slice Olives 450g + Black Pitted Olives 450g, Pack of 1 Each, Product of Spain, for Authentic Taste in Cooking, Snacking, Pizzas toppings or Italian Pastas Ingredient",452,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ml7N94A7L._AC_UL320_.jpg,pickled goods olives,4.2
1337,"Olicoop Black Whole Olives, 450g, Pack of 2, Product of Spain",452,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61QrJs+Zp+L._AC_UL320_.jpg,pickled goods olives,3.2
1338,N/A,N/A,,pickled goods olives,3.8
1339,N/A,N/A,,pickled goods olives,3.8
1340,N/A,N/A,,pickled goods olives,3.8
1341,N/A,N/A,,pickled goods olives,4.1
1342,N/A,N/A,,packaged poultry,4.3
1343,N/A,N/A,,packaged poultry,3.6
1344,"Nutriplus Finisher Poultry Feed (5kg) Pellet Growth and Performance, Vitamins and Supplements",249,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61rMJeLFxpL._AC_UL320_.jpg,packaged poultry,3.1
1345,"Finisher Poultry Feed, Shree Shakti Poultry Feed for High Growth and Performance 1.5 FCR",900,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61rMJeLFxpL._AC_UL320_.jpg,packaged poultry,4.1
1346,Nutriplus Starter Poultry Feed 5kg Concentrate,289,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61lH9A1knZL._AC_UL320_.jpg,packaged poultry,3.3
1347,N/A,N/A,,packaged poultry,3.1
1348,"Nutriplus Poultry Feed Pre- Starter Chicken Concentrate Feed Poultry Flake Feed for Young Chicks (0 to 6 Weeks, 5KG)",299,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71WnRxJMOsL._AC_UL320_.jpg,packaged poultry,3.2
1349,"REFIT ANIMAL CARE - Vitamin E & Selenium Supplement for Poultry, Goat, Cow, Cattle and Farm Animals (SE Care Powder 200 GMS.)",279,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61YLKC90EUL._AC_UL320_.jpg,packaged poultry,3.9
1350,"REFIT ANIMAL CARE Calcium Granules & Vitamin Supplement for Poultry Feed, 1 Kg, EggKing Dana",449,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71C3x4l0DyL._AC_UL320_.jpg,packaged poultry,4.0
1351,"4K argo Chicken/Hen/Poultry Feed for Growing Chicken Birds, Complete Food for 6 to 20 Week Bird, 5 Kg Bio_3501B",623,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81g7P48dEIL._AC_UL320_.jpg,packaged poultry,3.7
1352,V CAARE ANIMAL HEALTH Broiler Growth Promoter for Poultry ||Broiler Growth Promoter/Weight Gainer 5 LTRS (Pack of 1),"1,683",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o18WxnW0L._AC_UL320_.jpg,packaged poultry,4.2
1353,"REFIT ANIMAL CARE Chelated Mineral Mixture for Cow, Buffalo, Cattle, Goat, Sheep & Poultry, 5 Kg, Minfeed Diamond","1,299",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71vNQnYPQEL._AC_UL320_.jpg,packaged poultry,5.0
1354,N/A,N/A,,packaged poultry,4.0
1355,"VETMIDO Super Blend Plus - Poultry Feed Premix with Multivitamins, Minerals & Probiotics - 1kg",299,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71QJ1Y16XjL._AC_UL320_.jpg,packaged poultry,4.7
1356,REFIT ANIMAL CARE Broiler Feed Supplement | Broiler Growth Promoter | Poultry Broiler Weight Gainer | Broiler Chicken Weight Gain Powder (Pack of 1Kg) - Broiler+,499,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71iSStH6OVL._AC_UL320_.jpg,packaged poultry,4.4
1357,"S Season Chicken Feed/Poultry/Hen Feed for Fast Growth and Healthier for All Life Stages of Hen 1 Kg Packet Bird Feed Ideal for Egg Laying Hen, Duck, Desi Breed Like Kadaknath, Goose, Pigeon etc.",249,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51OuRo8GxoL._AC_UL320_.jpg,packaged poultry,5.0
1358,"4K argo Egg Laying Hen Poultry Feed, Chicken Feed 5 kg Pack",803,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/5101Aac30FL._AC_UL320_.jpg,packaged poultry,4.2
1359,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Vegetable Flavour Poultry Powder Bird Food for Young Chicks (0 to 6 Weeks, 1 Kg, Bio_3500a)",237,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91cRQ2eV5BL._AC_UL320_.jpg,packaged poultry,4.0
1360,"All Life Stages Powder Paramix Egg Formula Supplement 250 GMS Pouch Poultry, Pigeons, Honey Bees and Other Birds Supplement of Essential Vitamins, Water Soluble Supplement for, Egg Laying.",260,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91LDyb98m-L._AC_UL320_.jpg,packaged poultry,4.9
1361,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Chicken/Hen/Poultry Flake Feed for Growing Chicken Birds Of All Life Stages, Complete Food for 6 to 20 Week Bird, 5 Kg Bio_3501b",617,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41FeacVX08L._AC_UL320_.jpg,packaged poultry,3.7
1362,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Poultry Feed for Growing Chicken Birds 6 Weeks to 20 Week Birds, 1 Kg Bio_3500B",237,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/31n+ZW28R5S._AC_UL320_.jpg,packaged poultry,3.3
1363,"REFIT ANIMAL CARE Herbal Liver Tonic for Poultry, Chicken, Chicks & Birds, 5 LTR, R-Tone, 1 Piece","1,099",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61vao1qwO5L._AC_UL320_.jpg,packaged poultry,4.7
1364,"REFIT ANIMAL CARE Prebiotics & Probiotics Powder for Birds, Poultry, Chicken, Chicks, Hen & Broiler of All Life Stages, Help to Increase Egg Production (500gms or 0.5Kg) FloraZone",449,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71OhexcoFeL._AC_UL320_.jpg,packaged poultry,4.7
1365,"REFIT ANIMAL CARE Chicken Feed | Chicks Feed | Chick Food Fast Growth Supplement | Pre Starter & Multivitamin for Chicks | Growth Booster & Promoter | Chicken Supplement for Poultry, 1 LTR, Chick Up",499,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61run2kToUL._AC_UL320_.jpg,packaged poultry,3.9
1366,"Jude's Food Products - Khari Machchi Dried Mandeli | Dried Fish, Dried Anchovy, Seafood |Cleaned and Packed | Ready to Use | Perfect for Cooking | Pack of 2 x 50 GMS",160,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mpklU+w-S._AC_UL320_.jpg,packaged poultry,4.2
1367,"Malowal Himalayan Animal Salt Lick Pure Natural Pink Salt Block on a Rope for Horses, Deer, Goats, Cattle,Rabbits & Livestock 2-3 KG (Pack of 2, Animal Licks)","1,747",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61f1lsPollL._AC_UL320_.jpg,packaged poultry,3.8
1368,"Growel Grow D3 Calcium Tonic for Poultry, Goat, Farm Animals, Cow, Buffalo and Horse, (500 ml), 1 Piece",227,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/618a0GvSEvL._AC_UL320_.jpg,packaged poultry,4.7
1369,"DECVIN STRONSHELL Poultry and Bird Vitamin Supplements- Granules of Calcium, Phosphorous, and Trace Minerals Fortified with Vitamin D3- Poultry Feed Supplement. (1 Kg)",399,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/717PPN1Ot0L._AC_UL320_.jpg,packaged poultry,4.0
1370,"Growel Growlive Forte - Liver & Digestive Tonic for Poultry,Birds, Cow, Buffalo,Horse & All Farm Animals - 1 kg.,All Life Stages",450,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71KVXvklGJL._AC_UL320_.jpg,packaged poultry,3.3
1371,"Growel Gout Surakasha - for Poultry,Cattle, Birds & Other Farm Animals (100 gm.)",418,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61IMwIJrnqL._AC_UL320_.jpg,packaged poultry,3.7
1372,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Poultry Flake Feed for Young Chicks (0 to 6 Weeks, 1Kg, Bio_250)",280,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71gj7LCFtCL._AC_UL320_.jpg,packaged poultry,4.7
1373,"Growel Viraclean Disinfectant for Poultry Farm,Cattle Farm,Aqua Pond,Pet Birds & Pets – 250 g.",640,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61VVzqc8b-L._AC_UL320_.jpg,packaged poultry,3.8
1374,Growel Respiratory Herbs - Poultry Feed Supplements - 500 ml.,750,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ixKhxRQtL._AC_UL320_.jpg,packaged poultry,3.1
1375,"Growel Grow B-Plex – Feed Premix, A Powerful Vitamins & Minerals Premixes With 19 Compositions For Fish, Prawns, Poultry & Cattle- 1 Kg., Powder",423,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71eqnita9WL._AC_UL320_.jpg,packaged poultry,3.1
1376,"Growel Immune Booster - Immunity & Growth Supplements For Poultry,Goat, Birds,Cattle & Other Farm Animals (500 Ml.), 1 Piece, Liquid",270,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/713Vr0KOorL._AC_UL320_.jpg,packaged poultry,4.5
1377,"Growel Grow E-Sel - Vitamin- E,Vitamin -C,Biotin & Selenium for Pigeon, Poultry, Birds & Farm Animals- 200 gm.",330,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/718xqc1yc9L._AC_UL320_.jpg,packaged poultry,4.0
1378,"CHICKEN CAESAR COOKBOOK: Complete and Dummies Friendly Chicken Caesar, Best Steak, Grilled Chicken and chicken Breast Recipes to Eat and a Healthy Life",0,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81IkPvmMcML._AC_UL320_.jpg,packaged poultry,3.0
1379,"THE MARINATED CHICKEN COOKBOOK: Better, Easy Home Cooking tantalizing and Delicious Chicken Grilled Recipes",0,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71FfkrchNML._AC_UL320_.jpg,packaged poultry,3.1
1380,"Growel Growvit Power - Vitamins Feed Premix for Broiler, Breeder & Layer Poultry- 500 gm.",564,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71c67s+5a+L._AC_UL320_.jpg,packaged poultry,4.6
1381,"FreshToHome Chicken Gizzard, 480 to 500 g Pack| Antibiotic-Residue-Free| Free From All growth Hormones",96,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51a-Bbj-fOL._AC_UL320_.jpg,packaged poultry,4.9
1382,SHAZAM's Desi/NatuKodi Poultry Starter Feed (0-6 Weeks)| Poultry Feed|High Protein Feed|Added SOYA/Amino Acids/Toxin Binders/Vitamins and Minerals| with Vitamin C & E for Healthy Growth of Birds,185,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81b42pgN2iL._AC_UL320_.jpg,packaged poultry,3.2
1383,TM&W-D1- Tool with Lid Handle for Chicken Hen Poultry All Types of Feeder & Drinker 1.5 kg Feeder=2 pcs & 1.5 LTR Drinker=2 pcs Total 4 Pcs,599,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71fjCZ314FL._AC_UL320_.jpg,packaged poultry,3.4
1384,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Egg Laying Hen Poultry Chunk Chicken Feed (All Life Stages, 5 kg Pack)",600,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/716UAEEJrnL._AC_UL320_.jpg,packaged poultry,3.5
1385,"REFIT ANIMAL CARE Growth Booster Supplement for Goat, Pig, Cow, Cattle & Poultry, 1 LTR, Growix Forte",499,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/615MNWBo3JL._AC_UL320_.jpg,packaged poultry,3.5
1386,Vimeral -5 litres - Liquid supplementof Vitamins for Cattle and Poultry Feeding,"6,200",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71oCBFAaylL._AC_UL320_.jpg,packaged poultry,4.5
1387,"Growel Growvit A Vitamin Supplement for Poultry, Pigeon, Birds, Cattle and Farm Animals (500 ml.)",650,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/719ogCOpgbL._AC_UL320_.jpg,packaged poultry,3.1
1388,SAMERT IMPEX NatuKodi Poultry Pre Layer Feed (16weeks-5% Egg Production) Poultry Feed |High Protein Feed| Added SOYA/Amino Acids/Toxin Binders/ (1 Kg Pre Layer Feed),N/A,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51pJ6+sE38L._AC_UL320_.jpg,packaged poultry,3.5
1389,"BIO BLOOMS AGRO INDIA PRIVATE LIMITED Poultry Flake Feed for Young Chicks (0 to 6 Weeks, 1Kg, Bio_250)",332,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41B2J8SqQxL._AC_UL320_.jpg,packaged poultry,4.9
1390,Spectra Ayurvedic Kidney Tonic for Poultry 1000ml (Pack of 2),440,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61mnoz2oE-L._AC_UL320_.jpg,packaged poultry,4.7
1391,Grower Baby Chicken Pellet Feed for Fast Growth in Chicken and Make Healthier 400g Packet Chicks Bird Feed,180,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71naPgO2vaL._AC_UL320_.jpg,packaged poultry,4.1
1392,"REFIT ANIMAL CARE Metho Chelated Mineral Mixture Powder for Cow, Poultry & Fish, 5 Kg, GroBest Forte","1,699",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tnboCZROL._AC_UL320_.jpg,packaged poultry,3.1
1393,BIO BLOOMS AGRO INDIA PRIVATE LIMITED Poultry Pellet Food for Young Chicks/Chicken 0 to 6 Weeks | 5 Kg,677,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71DPMCr+QgL._AC_UL320_.jpg,packaged poultry,4.6
1394,"Garudan MACH Feed Crumbs Ideal For Poultry Chicken, Duck, Goose, Pigeon, Turkey, Guinea Fowl, Peasants, Caged Birds Feed 5Kg (Medium), Flake, All Life Stages",737,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41Ka3PeIJOL._AC_UL320_.jpg,packaged poultry,3.9
1395,Knorr Chicken Delite Cup a Soup 10g (pack of 8) Unique|,119,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71A-phMkfjL._AC_UL320_.jpg,packaged poultry,4.5
1396,N/A,N/A,,packaged poultry,4.5
1397,N/A,N/A,,packaged poultry,3.9
1398,N/A,N/A,,packaged poultry,4.1
1399,N/A,N/A,,packaged poultry,4.9
1400,N/A,N/A,,other creams cheeses,5.0
1401,N/A,N/A,,other creams cheeses,3.9
1402,"Say Cheese! A Kid's Guide to Cheesemaking: A Kid's Guide to Cheese Making with Recipes for Mozzarella, Cream Cheese, Feta & Other Favorites","1,001.00",https://m.media-amazon.com/images/I/91dmAB8jiFL._AC_UL320_.jpg,other creams cheeses,4.5
1403,"Almarai Cream Cheese, 108g",330,https://m.media-amazon.com/images/I/71QAUFGeQsL._AC_UL320_.jpg,other creams cheeses,3.4
1404,"The The Artisanal Kitchen: Perfect Homemade Ice Cream: The Best Make-It-Yourself Ice Creams, Sorbets, Sundaes, and Other Desserts",836,https://m.media-amazon.com/images/I/71-gnRpI7+L._AC_UL320_.jpg,other creams cheeses,4.7
1405,N/A,N/A,,other creams cheeses,4.4
1406,"Kraft Philadelphia Original Cream Cheese, 226g",785,https://m.media-amazon.com/images/I/61FpKGAYegL._AC_UL320_.jpg,other creams cheeses,4.8
1407,"Dlecta Cream Cheese, 1 Kg",660,https://m.media-amazon.com/images/I/51HvbfnG1GL._AC_UL320_.jpg,other creams cheeses,3.2
1408,Kraft Philadelphia Cream Cheese Block 226g Pack Of 2,"1,399",https://m.media-amazon.com/images/I/71EcOnE+xcL._AC_UL320_.jpg,other creams cheeses,3.2
1409,"Kraft Philadelphia Original Cream Cheese, 8 oz / 226 g, 2 Pack","1,380",https://m.media-amazon.com/images/I/71LEa+8NBOL._AC_UL320_.jpg,other creams cheeses,3.3
1410,"Kraft Philadelphia Original Cream Cheese, 8 oz / 226 g",630,https://m.media-amazon.com/images/I/51vZlCRrNfL._AC_UL320_.jpg,other creams cheeses,4.6
1411,"Dlecta Cream Cheese, 150 g",150,https://m.media-amazon.com/images/I/61dJqNtch7S._AC_UL320_.jpg,other creams cheeses,3.3
1412,N/A,N/A,,other creams cheeses,5.0
1413,"Almarai Spreadable Processed Cream Cheese, 17.64 oz / 500 g",728,https://m.media-amazon.com/images/I/61aWT5cODNL._AC_UL320_.jpg,other creams cheeses,3.1
1414,"Almarai Feta Cream Cheese Full Cream, 2 x 200 g",748,https://m.media-amazon.com/images/I/616J1LtWtvL._AC_UL320_.jpg,other creams cheeses,4.2
1415,"Mooz Cream Cheese Mooz, 150 g",120,https://m.media-amazon.com/images/I/61GQBz2y8-L._AC_UL320_.jpg,other creams cheeses,3.6
1416,"Life Oat Chips (Pack of 6) - (110g Each) Peri Peri, Cream & Onion, Cheese & Herbs, Masala, Achari, Mint",N/A,https://m.media-amazon.com/images/I/51HgphxsEEL._AC_UL320_.jpg,other creams cheeses,3.8
1417,"Ice Cream Cookbook: Easy and Healthy Recipes of Fresh Homemade Ice Creams, Sorbet, Ice Pops and Other Frozen Treats","1,261",https://m.media-amazon.com/images/I/71Hur2WdKvS._AC_UL320_.jpg,other creams cheeses,4.0
1418,"Mon Cher Eclair: And Other Beautiful Pastries, including Cream Puffs, Profiteroles, and Gougeres","1,381",https://m.media-amazon.com/images/I/61ayN20Yu7L._AC_UL320_.jpg,other creams cheeses,3.5
1419,"Kerry Andy Homemade Vegan Pastry: Beginner's Guide to Artisanal Baking with Easy Homemade Recipes for Classic and Modern Breads, Sourdough, Pizza, Vegan Cheese, and Other Pastries",0,https://m.media-amazon.com/images/I/81nOy2ToSTL._AC_UL320_.jpg,other creams cheeses,3.8
1420,"Makino Assorted ₹ 20 Packs (Cheese, Jalapeno, Sweet Chilli, Cream & Onion, Red Chilli Chatka) (Pack of 10, Each 37 gm)",200,https://m.media-amazon.com/images/I/71wZNsvB2UL._AC_UL320_.jpg,other creams cheeses,3.9
1421,"Milky Mist Cheese Block Pouch, 200 g",114,https://m.media-amazon.com/images/I/51ZjwtxkogL._AC_UL320_.jpg,other creams cheeses,4.4
1422,Cheesecake Loves My Thighs and 27 other reasons why cheesecake is better than men,"1,896",https://m.media-amazon.com/images/I/61D9ViYIMCL._AC_UL320_.jpg,other creams cheeses,3.1
